start_page,user,ts,depth,duration,transmit,type
900640253,31124773,2014-11-15 16:04:40.454012,28,5240,221217673,2
115560565,37705585,2012-11-30 04:17:02.975732,3,9581,820541498,4
743477629,13135898,2010-06-07 16:45:56.239518,27,7883,314985675,1
169434167,20349881,2007-09-07 06:47:02.069557,1,757,161990982,3
944739254,64964080,2011-12-27 10:42:11.537018,41,7035,534756831,4
529233803,63965916,2015-09-24 08:49:50.811047,6,8850,550939106,4
149119090,91830359,2006-03-01 19:42:40.404383,44,1001,580958679,3
807178035,71070333,2015-07-03 15:21:49.699571,30,4565,661353207,4
22937091,25060367,2013-06-26 12:31:30.112429,13,7787,796605531,1
172820657,23445022,2005-11-27 03:31:24.820527,40,4879,482224235,1
517690480,82466297,2010-06-11 10:59:39.318222,13,9426,695730298,4
368954441,11921364,2014-10-19 02:06:32.617168,23,7382,595919422,1
95119525,32347877,2009-03-05 16:52:50.983189,18,5603,158024315,1
430927,70219980,2014-10-15 04:07:04.110846,43,6362,248413933,2
439701621,9223697,2014-05-12 07:52:28.667936,8,967,297655524,1
369231641,22965113,2013-03-27 14:02:25.739849,15,5890,746863361,2
219402684,88006834,2008-10-03 05:27:50.173944,28,5422,270059598,3
747506270,78722578,2011-06-01 05:35:41.784704,7,7351,454211225,3
808007804,27951044,2005-11-18 07:47:23.400201,43,2946,108981564,4
571266046,69864350,2005-02-27 04:11:13.976698,22,2548,41838677,3
163852914,29038237,2008-07-08 10:24:14.517606,32,6849,923232674,2
756145808,70384819,2006-09-10 18:58:42.548123,40,1228,728682130,3
982897251,48712023,2005-05-16 23:11:29.202375,27,9622,547144689,1
20195730,63783309,2014-09-07 22:19:44.372158,46,654,701513293,3
948427036,22557185,2015-09-08 16:30:05.547150,30,1786,904988484,4
839319099,45254606,2011-01-11 03:30:41.973785,29,6818,891215133,3
7483558,4575353,2007-09-02 15:20:12.528390,36,8465,41135117,2
841064654,78290231,2008-04-26 12:56:14.085769,43,252,938480986,2
937829817,63700520,2008-05-08 19:58:16.218913,32,6837,55354319,1
778863164,58034694,2009-08-18 12:21:21.364443,9,4376,676946255,4
680482215,25546548,2005-02-23 19:02:58.527777,28,624,995896080,4
778963085,10500975,2013-07-05 18:18:29.646814,18,4703,510800612,3
196751142,85494730,2015-03-01 16:18:20.804340,34,9294,75649188,1
101559989,53747304,2012-02-23 15:23:49.005681,29,7108,443534395,2
663362453,29099260,2008-06-11 01:04:58.310981,39,6957,270746511,3
852006951,70303354,2014-05-22 01:43:43.474364,26,1042,968194009,2
214970398,96913040,2011-01-09 02:22:46.532639,39,5264,399853705,3
128379847,94871448,2007-12-25 08:44:34.999414,18,9911,610683425,1
71568608,25226854,2015-04-07 09:57:06.452171,34,375,20195675,1
698783852,77554810,2015-04-15 15:12:11.944299,46,9007,170953483,2
650795584,23001106,2005-09-18 00:54:14.803226,8,8662,516770003,4
547878152,86837143,2011-05-11 06:02:35.789649,40,253,668501343,3
289225043,72360758,2010-03-22 00:25:31.792554,30,3018,458185515,2
370245497,6584984,2006-03-03 16:11:55.644895,49,5397,567558257,2
625960341,93017295,2015-05-12 09:14:25.634104,43,8870,732065158,3
697879274,18571317,2008-12-30 15:00:31.159259,32,4425,262231120,3
703325342,33532063,2015-10-11 05:43:01.692809,37,7269,396502039,3
831305021,70240575,2005-02-14 09:24:46.661804,48,2563,874853395,4
838702097,96495241,2013-05-16 19:33:16.083243,37,4474,34829259,3
355408760,43137303,2014-02-03 06:52:53.448662,10,582,532744257,2
140495684,7707607,2009-04-14 12:09:21.851831,3,9863,43546398,1
4529343,32017921,2007-07-10 20:32:44.936591,36,5867,678720769,3
166548327,96192788,2007-12-13 14:59:56.729675,39,3449,144716265,4
510972776,88550338,2015-02-07 20:29:37.827794,17,5645,731933472,3
928297695,79225903,2013-06-13 23:31:13.890975,34,7185,494275060,1
638106747,56927269,2006-01-10 03:32:58.173030,5,463,9206881,1
269240074,42719444,2007-04-29 07:24:50.176016,15,5641,155230972,1
156146877,18242353,2009-06-03 02:51:20.311400,25,5551,751128271,4
387063184,8114717,2013-05-29 13:43:18.649192,27,5049,874073084,4
453746934,62732343,2005-08-26 22:12:16.189045,35,6044,184890291,1
359359495,58321867,2012-03-01 21:07:50.479182,8,8557,255838244,3
330567796,27753473,2013-08-08 21:37:12.515757,7,6526,714108824,2
250274832,8315764,2008-06-16 23:28:18.195500,17,6930,750971906,4
73889847,486289,2014-01-01 18:30:55.310702,48,7431,928347913,2
234322273,84441110,2010-02-19 05:08:35.763052,6,1909,155131565,4
124297983,61582388,2015-10-19 04:59:23.977798,24,9745,879587193,1
366553187,85320303,2006-05-23 21:35:15.935116,26,3662,982327473,2
257869885,8739117,2010-11-10 02:42:48.081357,20,6838,44752158,3
401937219,99873403,2007-09-24 06:59:23.857913,27,5510,112963023,2
574959243,19214247,2011-01-17 17:58:12.592248,13,6375,214622918,3
725052904,12232970,2006-09-01 13:17:00.766117,36,4198,90625418,3
816642807,64681734,2015-02-04 13:12:34.125496,43,9948,289312409,4
734799466,16490575,2007-11-12 01:50:24.575256,42,6159,593235120,3
697480017,84100610,2007-08-12 11:13:59.954269,27,8777,893639921,4
675779490,76372329,2006-09-21 05:50:51.530091,45,6777,473947095,4
848341688,87441703,2009-05-13 21:53:58.845928,21,5470,545141584,3
292516935,95261823,2006-10-29 22:32:20.707853,19,2439,781524212,1
483312790,72802726,2010-02-20 09:35:13.524145,48,6323,658020245,1
693785282,93164472,2009-11-09 10:12:44.592257,21,3580,373213377,2
528932823,84260699,2014-01-19 23:12:36.823160,42,482,333293409,2
911651365,33899165,2014-03-28 15:21:21.707718,44,5497,182710631,2
252915526,5633183,2013-11-28 15:58:40.521501,21,9660,246703659,4
395142959,86840188,2008-10-14 15:17:29.881872,24,9805,630001485,1
549281098,85639431,2007-07-16 07:06:30.880013,33,6094,891430551,3
326208174,79822951,2008-05-13 00:44:12.934642,35,1782,135340262,2
510327390,79967026,2011-12-22 11:55:36.748639,25,4104,579429255,4
418158697,94024242,2014-06-01 18:32:14.511698,16,8769,812338875,2
113145430,35372936,2015-02-11 18:39:40.708784,39,8037,179678847,1
365903758,66070350,2010-05-25 11:10:52.612558,4,4314,608220251,3
396596204,45998448,2006-01-30 17:35:56.256900,48,624,6437527,3
830703242,1621931,2007-05-30 07:19:32.651777,37,3807,625748051,4
709330741,33541995,2011-02-15 16:38:27.762683,46,5769,860221882,1
119807180,58976526,2014-04-16 02:11:36.623628,6,6476,116626803,3
761837781,10303544,2010-09-26 17:17:48.854440,42,4877,120144398,3
804427362,85991169,2007-02-20 11:11:21.016895,40,9123,411840794,4
969466209,92753903,2007-07-29 12:33:25.999276,27,4327,824881924,3
602214993,97751510,2010-11-11 18:14:18.569275,26,2281,106923712,3
484188447,992254,2014-01-23 15:23:04.076992,27,5180,588895593,1
843986941,91658551,2005-11-15 07:27:25.231636,13,8503,668986728,1
417327483,94177012,2008-11-13 10:03:20.936929,36,5303,113544985,3
936731951,32790936,2014-04-02 01:44:57.931233,10,7341,96769448,2
444313152,84727786,2010-03-25 17:44:59.258398,27,7789,288814324,3
165651598,45877915,2012-10-12 02:41:39.193815,30,9795,535013315,1
880341639,20520587,2010-03-23 02:19:32.745545,20,5473,782680898,3
706493184,34058656,2015-11-07 22:27:54.114843,23,6241,380138533,4
15030579,49415210,2012-05-06 06:05:23.696910,38,7041,486345301,2
681579694,16407295,2006-09-17 04:40:20.249709,8,6592,309684693,1
87017365,42609989,2005-01-23 20:16:56.231237,33,2742,237592704,3
525391369,76787013,2015-03-05 19:16:26.600037,24,2002,752886361,3
210800356,58404057,2012-08-11 23:27:32.060221,35,8301,347837346,4
793421224,32780048,2012-11-12 03:22:26.155038,11,6996,322474173,1
91618761,93984262,2010-11-07 09:41:15.637554,6,4731,85046995,2
853381846,39050470,2010-04-07 20:23:10.178633,36,582,70106498,4
862447606,70977377,2007-11-28 22:50:12.456777,2,1856,925726025,2
607372237,21463911,2014-08-22 12:23:51.106005,21,4827,752751206,2
284737696,7522844,2011-04-30 11:53:55.683841,49,2585,858974325,3
741513095,6432496,2015-07-18 18:50:44.161538,29,8729,732933941,2
313769415,22383671,2009-11-18 02:22:49.834563,6,9573,674741628,3
68016032,72152970,2006-06-30 08:53:52.610693,14,5143,281269005,2
8556486,37354193,2013-11-29 06:15:35.809798,11,6115,652047389,3
750628154,40352719,2005-11-16 02:53:54.254680,47,3161,157582989,2
38147850,12066047,2013-03-07 15:15:05.277830,4,8878,14680213,4
404610883,76294606,2013-04-11 20:30:51.985087,10,6565,37969248,4
659384176,20858425,2009-03-15 10:51:15.592225,10,9121,250472289,2
769321002,11601788,2014-01-29 15:02:39.950491,38,7468,553472338,3
279756336,44881304,2013-08-30 12:48:46.608063,36,5122,491464295,4
991562006,37683193,2015-03-26 03:34:58.058138,25,6382,537529572,2
990689303,35812047,2006-09-19 15:01:38.753513,17,6999,236899511,3
211054006,31424341,2013-03-31 23:29:33.174216,22,641,971234286,1
300443867,30749708,2013-10-07 08:35:38.288536,17,9169,297715680,1
304137139,12360346,2005-01-30 14:06:53.064602,8,3487,658653904,1
332847112,17816960,2012-07-03 19:30:06.669243,43,5274,283098916,3
352790125,97289349,2015-11-29 23:04:07.837516,44,3304,430704854,2
819457684,32152859,2012-03-23 16:36:27.256314,9,871,560486281,2
97271091,75370373,2007-01-15 10:57:57.813189,31,8818,702523614,2
920440120,18110302,2009-01-16 05:19:15.433652,42,9902,615897998,1
658589072,50996040,2007-10-05 02:36:35.661056,43,2097,907396791,2
309034480,58028969,2012-10-03 11:42:46.435849,24,2191,176035757,4
392598138,18770048,2006-05-13 02:34:43.528013,4,8152,679557666,2
823619681,47707937,2010-06-22 20:58:23.497507,44,732,143892249,3
379254799,25840733,2013-01-06 14:57:02.041600,33,3865,389104004,4
196927696,97547558,2009-10-09 07:54:37.846181,33,4432,702812671,2
340120237,6884558,2010-03-25 07:28:18.942358,15,4941,545221283,3
370579374,66372372,2012-06-20 17:55:01.238480,13,5033,483360034,4
309149853,93381388,2010-12-07 19:46:38.726841,32,7660,999830615,2
314727330,52174081,2005-01-10 06:42:39.912761,44,6385,107600027,2
329478539,84267256,2005-12-26 03:32:29.092811,46,3195,685036313,4
602455891,98008287,2006-07-26 20:11:37.387013,31,8748,998082705,4
208871248,25606995,2012-12-23 13:26:15.398212,30,4027,177657495,4
404730341,48088337,2009-08-01 11:02:11.662100,3,3236,421063899,2
504279909,85969812,2015-11-14 12:16:13.366692,29,2564,485422683,3
270825136,32400744,2013-09-29 03:49:01.746039,8,738,577376274,2
757277301,6126281,2012-12-14 22:20:57.651618,18,8892,33788246,2
925341025,93784237,2013-07-18 23:31:17.204600,6,4901,45890415,1
939221236,52189095,2008-03-24 15:48:41.682052,37,6613,216972087,1
277207711,80669703,2015-01-24 21:24:33.470989,15,6333,845674316,2
111021136,6203812,2014-01-27 19:24:40.770453,1,6361,453386656,3
537343006,14580569,2005-10-14 01:26:10.832371,38,619,666040751,2
414561870,74975897,2007-11-19 02:32:29.914324,23,1780,913683842,4
706493864,95202185,2008-05-05 19:27:41.651344,13,8815,152122988,3
844153377,12675157,2012-11-18 00:03:15.579017,47,8495,781596049,1
952435679,65133992,2015-06-26 02:37:11.794971,11,3471,931701621,3
32487820,59362414,2012-07-05 12:43:15.203327,46,8530,473309719,3
69553837,63904072,2005-07-24 11:18:46.250090,4,6542,473731618,3
320324933,56374407,2014-12-16 06:42:56.192029,16,3469,622953306,1
720222957,58392075,2006-04-16 08:37:36.727950,38,892,670673917,1
619407586,76259594,2006-10-07 14:24:29.580493,42,9711,65052709,2
902333243,52963997,2011-07-28 05:07:38.123243,26,8211,508272418,2
269276996,84723705,2009-04-21 21:17:37.257237,31,847,786954627,2
321768639,43922750,2007-05-04 17:49:31.309325,33,8256,203064410,2
815110003,65707218,2014-05-29 21:33:33.641718,43,1686,974120532,1
923734835,3559141,2009-02-23 08:05:30.854404,2,664,844269239,4
670688465,65574159,2011-05-17 23:45:01.303189,29,6415,569304792,2
757153856,7331515,2006-06-30 11:01:49.655227,42,8569,80330534,3
419376587,10930260,2015-11-14 14:32:59.116906,19,9128,939463475,4
537406728,45773887,2008-07-30 03:12:07.819570,32,7940,867664034,3
327398738,15835020,2015-06-06 15:37:35.108812,7,933,420558500,2
346185067,15850775,2010-08-28 01:52:15.901257,25,2725,469712311,2
931525456,37876919,2009-06-27 04:15:47.704378,33,4472,904659182,2
673098252,4486176,2013-03-29 03:08:40.365350,6,1306,391116337,4
381161957,19297831,2011-02-26 22:21:01.150161,15,6904,358091560,3
930224823,19360565,2010-11-03 19:16:03.356461,23,5193,463715592,4
716038546,32877964,2006-12-07 03:34:29.108790,13,5046,869116824,3
228277160,55156255,2011-07-23 05:10:09.683573,34,3662,22616314,1
619654505,85411785,2007-03-10 02:45:16.241318,6,7902,224702154,3
715116915,90149900,2010-07-04 20:34:48.823874,43,3407,122069786,1
701101600,94639617,2015-08-09 10:20:15.231390,13,4284,279750334,4
342778304,90337490,2008-12-26 12:32:38.508536,31,9402,260299617,1
544526498,88512311,2011-12-03 07:19:19.608914,4,472,52485020,4
946939545,89355111,2009-06-26 08:55:18.022484,29,3221,995078001,1
261391082,95162927,2009-02-22 16:34:04.932349,16,9930,958948037,1
760007653,57090186,2007-12-28 06:24:02.256965,20,7187,405244611,2
966382272,55189155,2009-04-24 14:19:33.196505,39,3365,576771443,2
637267844,53432845,2012-10-27 12:36:29.628678,38,272,552469701,1
638795028,72233451,2007-02-27 05:52:38.524311,28,9107,365110571,4
299866784,55716627,2012-07-19 03:43:31.804146,35,4746,672043184,2
679688844,20307579,2012-03-01 03:58:36.392339,46,6534,85581950,2
746461207,50047554,2013-10-11 14:05:32.562333,9,3887,155669455,1
825428576,10515761,2015-11-28 00:53:30.044674,38,6956,263337145,1
519712555,91527000,2014-02-13 09:55:22.464177,32,709,387896648,2
706353646,78115636,2009-05-15 21:04:02.106407,1,3740,600976604,2
558956909,65376759,2007-07-18 06:55:33.200117,30,3592,34677300,4
267167588,63244486,2005-08-19 18:09:02.665398,21,7941,980645547,1
960445106,99705098,2013-11-20 08:42:02.401178,7,3596,138792874,3
343509145,62312361,2015-04-24 19:47:45.632990,5,7492,965154496,1
162289275,63525224,2014-04-07 00:23:42.252581,48,9885,686208720,1
117514167,30946190,2006-09-09 00:03:42.137651,31,2162,86552637,4
951950520,71053951,2011-06-15 01:45:59.685539,4,1704,804370400,2
581099042,90856702,2009-11-18 18:30:11.081195,29,1809,932996699,1
81702819,7940445,2006-01-16 16:39:40.843150,26,305,958231379,2
996662659,5884842,2012-09-14 06:05:19.988381,25,9790,276978921,3
486916323,3384134,2006-02-10 18:56:11.642546,27,4960,296637698,4
932479463,65735845,2012-06-12 20:31:26.841206,47,422,419981678,4
260836372,88592229,2008-09-11 15:12:49.809655,27,9993,833661235,1
313291930,54143549,2007-06-02 22:11:41.543549,35,8549,41811808,1
787341656,61331083,2009-03-31 06:46:54.657146,17,9252,427923327,2
883351267,71426114,2014-05-02 11:17:21.765742,41,6799,338784904,2
258040046,5484356,2013-10-31 13:42:29.669386,25,7696,160405086,3
80219290,66219849,2007-09-26 15:21:59.995598,39,3895,450541959,4
683810193,47174879,2009-02-18 23:57:00.078225,12,713,789893985,3
351142679,97726281,2011-01-23 08:52:54.165961,4,531,891106104,4
640492796,73114143,2005-10-10 13:26:00.236311,13,6180,667897929,2
36172646,68015027,2005-11-13 16:17:52.784074,48,9921,456345110,4
971712874,13829927,2007-07-12 00:32:49.704344,13,2931,840319529,2
30838530,78362336,2009-02-02 17:34:08.842728,10,2784,780736054,1
143792687,28235147,2015-03-17 04:11:36.569451,1,8528,708802987,1
878193242,46584520,2011-08-27 10:41:56.927897,13,8013,755502606,2
601481056,26817719,2011-10-01 22:17:37.305534,32,3802,99538376,2
102633352,32092251,2014-03-23 18:24:28.580805,36,9254,138346324,2
911283940,75080919,2012-10-02 12:19:52.268650,15,3040,302014986,3
693973497,60048913,2015-01-10 12:15:26.815372,37,1410,684923510,4
916405221,61151125,2011-12-15 14:48:08.764246,26,1813,47579250,2
337732674,86679570,2008-11-28 04:13:02.438556,25,2546,195675885,1
408411297,10460022,2006-11-06 21:51:10.275978,14,5548,261474038,1
783824654,690573,2015-07-08 03:37:35.468161,46,2866,326394847,1
928201718,87206349,2009-10-24 09:22:22.704134,3,5609,75861421,2
168581197,83373070,2007-02-25 21:29:49.915016,8,3755,203113276,4
159684258,17374045,2008-01-20 16:37:21.865383,42,4568,245925878,1
441599867,45247867,2010-12-24 10:03:45.878293,26,2597,58311763,3
913851492,82198244,2008-03-21 11:34:46.980915,33,1782,918711007,2
447495056,71476685,2013-06-11 08:34:03.335435,31,8854,831179890,3
239112577,45499568,2015-11-23 16:34:23.122345,33,4218,509575174,1
778924598,28766116,2006-04-30 03:27:38.479026,32,3487,814466243,2
631057058,91495065,2012-01-10 22:03:57.115712,39,3958,215190025,4
824270252,832865,2012-06-03 15:39:26.704892,28,137,424966164,4
875332951,47757887,2005-11-19 23:50:56.312146,42,7704,244179226,3
663739971,89682823,2015-03-17 04:22:58.367358,30,1474,642598708,1
665762785,48314004,2010-07-27 15:01:14.663029,12,9353,716089250,3
763656780,58221861,2012-08-29 15:29:50.500299,19,8748,924028609,1
422721966,91216222,2014-03-17 20:32:58.842140,39,3232,569555590,2
216572492,83952427,2012-08-19 19:40:50.660833,17,5674,948976237,1
678943535,1072695,2014-08-02 14:19:35.679031,34,4821,193484410,1
573509256,12048593,2009-01-05 11:41:25.715662,2,8890,925786053,2
923635217,38890819,2008-11-01 17:11:49.235479,14,8317,339897315,4
860802849,86593827,2010-01-29 16:38:12.844402,31,342,386676542,2
66183781,78768170,2015-12-04 21:26:48.277168,14,6895,755090792,1
529207189,89761811,2014-05-09 00:13:21.358322,10,8135,591859578,3
47864332,88661826,2005-11-01 12:36:55.790744,16,5632,642344953,4
611551882,83281185,2011-06-20 03:49:23.507436,35,1166,209137673,1
80904732,57051470,2014-09-30 01:19:10.797469,20,5035,779798190,2
215909171,46758255,2012-12-17 20:16:23.374812,42,5616,851017396,3
458545649,10051065,2008-02-19 20:59:39.273679,6,5109,704959958,4
430074866,74356693,2009-04-08 07:44:14.500583,41,4040,803140765,2
821688118,80395763,2012-12-19 19:18:58.220774,24,7244,390254450,3
179892157,34028640,2010-10-07 06:39:09.121567,20,2880,556058074,2
320808726,55604982,2014-07-19 08:14:29.662817,48,1152,957592214,1
914666513,16410132,2012-02-14 09:08:43.292815,9,4390,610322809,1
305951291,35635913,2010-03-14 03:38:11.151421,12,9635,237739433,3
715330064,10428004,2015-11-09 12:02:51.986466,7,9685,382674498,3
690130219,40454178,2007-11-08 23:30:56.934142,24,6401,603962102,4
612842739,74542372,2013-10-26 12:16:43.668617,38,1175,714117928,1
116220149,64236754,2012-07-22 05:30:50.311656,9,2752,276051839,4
275070454,15305641,2013-09-07 06:03:06.680882,41,6345,157876536,2
245812854,78218654,2007-09-22 22:45:19.858907,16,1375,368246564,4
860340862,84865361,2014-07-24 18:45:26.699850,43,5250,860047678,3
544387469,94101625,2012-09-03 01:26:58.032441,44,9153,35240423,2
191403438,24220153,2012-06-23 00:02:36.428287,44,5221,515919005,3
973621735,13516566,2013-05-24 08:50:16.978150,1,6834,375631666,1
824490551,85405742,2005-01-13 04:32:25.938952,44,5334,697873736,4
209626209,80788375,2012-07-28 10:24:21.737123,21,1845,849865675,2
114261572,45030344,2010-08-11 01:07:40.047062,43,8225,392629846,1
128101689,71032010,2010-10-17 18:35:49.970952,5,2583,467122289,4
177268410,47650321,2007-12-24 12:10:27.261307,34,145,270553738,1
214768983,71189372,2009-01-20 21:11:04.255092,29,9577,185745978,2
857743473,31764840,2014-06-18 22:15:27.601512,36,8600,797150550,1
952384403,47327260,2014-08-31 06:34:37.721315,10,9863,834265493,1
437940741,15574684,2014-11-08 01:58:14.178706,46,6320,385945345,2
74766237,58452349,2006-09-15 11:15:29.551121,25,738,231685628,2
328665736,15579482,2006-12-22 12:17:21.646303,42,6105,271672693,2
25671805,77319555,2014-06-27 21:48:05.368657,12,9829,220229107,3
681863953,69178354,2008-02-24 09:06:08.668899,16,5375,833156539,1
173206846,14849770,2006-03-06 18:13:12.666342,5,7820,75042448,1
256451377,11551549,2015-02-19 17:30:54.044023,41,9626,19634449,2
642390484,47263932,2013-12-06 02:59:25.531106,41,5174,820785327,1
939037076,62690793,2012-09-05 09:42:27.892704,46,4448,13244531,1
638648101,91101855,2006-10-09 14:01:16.239190,14,6090,182164736,3
454213710,79991776,2014-11-12 08:11:06.967784,20,8346,142781902,4
478567058,19327498,2007-09-22 01:44:36.976801,28,3501,997943751,2
87084436,42822599,2015-03-30 07:42:38.549854,8,5858,298006244,3
480100076,87154509,2005-03-09 10:28:57.124353,41,1744,651105753,1
550033945,19544405,2014-09-14 22:48:26.392541,47,5851,280376684,2
975424287,26795693,2012-11-28 09:22:14.905329,5,5077,781625445,2
675948582,40523618,2014-06-06 12:27:29.119429,28,4894,517318453,1
927398533,9247130,2006-03-09 02:47:41.173279,47,1159,300650420,3
362782240,26691538,2010-10-17 14:43:28.121380,6,9082,481322746,2
790560424,99298759,2009-01-15 17:32:38.791200,25,713,819347045,1
485181613,16991304,2007-07-02 08:50:38.771765,3,6591,614700261,4
254530121,85912130,2005-10-03 14:56:03.514280,25,3755,555890488,2
547503609,68017095,2013-09-18 23:02:26.240511,29,5660,616622682,4
92626787,97597142,2012-04-15 22:28:22.787837,14,7092,917659566,1
471775513,60212020,2011-05-22 04:12:25.893252,31,4850,663089100,3
635495404,33003948,2013-07-06 02:47:57.775058,22,3831,546119944,4
993252958,58895653,2013-06-13 10:00:56.314036,19,7983,253780041,2
257187332,19188772,2005-06-12 15:21:26.546174,41,7642,715254111,3
315553070,25463713,2012-02-07 14:36:53.166701,7,7332,632519401,2
433105043,98944953,2011-08-01 02:24:15.869122,15,5046,787603910,3
639045102,14304767,2009-03-06 05:52:21.364597,28,7805,96050825,4
121939493,41611524,2014-10-23 06:13:03.399468,48,3198,375407834,4
436125846,68587230,2005-08-22 06:37:53.249771,3,6692,326642501,3
807337956,28250229,2010-04-02 18:48:03.405725,39,2256,363907301,1
168079802,29657011,2015-11-02 21:49:22.456108,16,2698,922619195,4
822070504,19536389,2006-10-06 06:35:03.393508,19,9854,770520599,1
700191270,94329012,2010-05-23 09:59:41.604674,13,7730,571364211,4
461375049,86439273,2005-09-28 00:57:26.994199,14,174,125193680,3
595533064,21701975,2007-05-20 01:54:47.479051,43,6254,669282447,3
375554937,12491214,2013-10-10 20:09:18.066371,6,6818,94128184,4
23841716,84832032,2006-11-21 06:38:58.668437,14,1572,772217102,1
617226231,56032486,2009-07-31 17:53:12.489250,14,1382,769575531,3
207180931,79792568,2009-12-03 04:52:09.337119,34,2439,750434186,3
793015859,61190989,2015-12-15 10:28:25.541211,28,5439,759424515,2
388888904,24238433,2014-07-27 12:52:14.471306,18,4641,552892116,4
570846266,20404098,2013-06-09 02:48:33.713399,19,4904,812565351,4
190991750,39505639,2009-08-28 01:26:55.449785,3,7598,408804199,2
885428175,44404350,2014-03-05 20:21:47.872035,49,6660,979488087,2
294953066,11837057,2014-02-01 18:33:24.032149,19,2367,445732148,1
548960528,26576155,2011-04-17 07:18:17.054007,35,6364,926485591,1
537016033,24681614,2013-10-19 20:49:57.845291,1,1411,883257948,2
507571681,15283708,2005-07-03 21:08:21.944800,36,5511,327136357,4
159676256,47660264,2013-02-04 13:31:13.909276,6,9471,329141435,3
913878830,11659701,2013-07-25 11:13:46.121560,17,108,392921296,4
237322734,90303076,2014-06-23 12:53:05.598160,28,5082,181981774,1
194683787,52309613,2005-02-05 12:57:49.276824,37,1030,948720171,4
863142747,71627014,2013-03-22 03:49:22.125725,38,9082,370946366,4
829243883,76479944,2008-08-27 04:20:18.304636,8,2330,906023169,2
903108948,51861822,2011-08-28 23:35:27.914881,48,1783,340600954,3
424495360,52741451,2012-03-29 18:48:14.118224,14,7302,486550136,3
128477783,15984413,2011-12-03 10:30:39.500863,48,1410,425424896,4
549942073,69978972,2014-01-12 23:46:52.613688,6,5374,761701714,3
220122499,93359591,2007-02-17 20:39:06.137523,2,2851,356327968,4
587541279,27893416,2014-09-25 21:07:52.154218,9,6475,241033898,4
230153672,19680418,2014-08-22 06:19:16.266432,12,9074,825242951,2
186346398,12859168,2010-03-07 19:41:31.379360,5,6312,459995028,3
432399315,27321525,2006-05-15 10:02:03.713981,26,7515,721809767,3
935572894,23679050,2008-08-13 08:17:38.416523,31,9747,48684786,3
694758277,70147808,2010-01-14 22:29:43.780961,30,5191,784209226,4
498868868,13265960,2008-10-04 00:26:55.923430,2,1568,70313860,1
994800229,19613646,2011-04-01 21:51:43.480025,11,1869,179518965,3
707031823,36831296,2008-04-26 07:45:37.456653,5,4550,817677968,2
979980450,94863854,2014-05-20 12:09:23.016890,14,5656,894500798,4
399654503,49284381,2008-04-20 18:38:46.097401,40,2943,176418703,3
162886697,97691885,2014-03-17 08:43:01.347169,35,4931,678384830,1
378634539,52886359,2015-11-21 09:26:38.297171,5,5313,873905693,3
666938781,9342271,2013-01-14 11:50:27.646122,45,8508,349177289,1
298963916,54624070,2011-07-29 16:11:39.910063,34,4193,288526413,4
467064469,14076303,2011-05-10 13:06:02.387526,36,1048,342627711,3
104591657,83163957,2007-09-30 19:13:40.152712,2,1477,833002152,2
439279585,12642806,2007-11-27 00:43:14.136423,34,6384,958479022,2
541371652,77918473,2015-12-03 03:37:23.857013,44,4013,619912257,2
583592550,77891536,2011-11-05 20:45:40.086386,31,107,723034636,2
383756068,70230296,2005-06-13 08:25:22.273164,5,7513,914262819,4
92618235,33560169,2008-01-27 11:04:50.904348,26,8709,243726248,2
17351019,99720549,2009-11-15 10:33:10.886002,10,1096,579149894,2
627090827,97002319,2013-09-16 08:58:45.589197,19,5150,438650047,4
286973775,35519072,2007-10-07 23:19:57.044630,14,8947,432526818,1
207907703,43553695,2009-11-15 21:00:21.834017,13,1511,968748882,3
700798141,62529567,2015-01-06 21:29:23.351456,48,372,305081928,4
643672343,45159930,2006-10-08 10:39:48.029075,14,1961,975652388,2
220188221,66707218,2007-11-06 03:21:56.204839,9,3011,113887103,4
707159947,68715488,2007-06-18 16:42:08.051971,37,7860,456370222,2
639109715,14006394,2007-11-11 23:17:03.642466,39,4706,528535527,4
105352,72185255,2005-10-12 09:23:14.792611,46,5107,577274077,2
512091781,40498325,2010-03-16 19:24:11.797883,32,9659,950320064,2
483537853,75055282,2008-06-19 05:38:15.465206,16,6298,647558179,2
147496514,6687377,2007-07-23 13:08:33.532922,5,5227,180082409,2
11478217,35196354,2014-11-09 20:45:26.553411,14,8356,453305761,2
759966180,9273208,2013-06-22 05:04:40.621985,12,3602,902952514,1
215490895,62549546,2007-01-06 14:54:07.068639,27,4885,57494376,2
84504376,79253577,2005-12-15 18:54:18.215433,33,6196,831891935,1
865290171,44906817,2014-06-16 13:05:32.182611,37,9309,45344359,1
205526420,31483481,2013-01-17 23:36:59.921383,14,5086,511541659,1
416828578,81614357,2009-07-03 20:59:01.043401,42,1512,666605150,4
637248074,74829169,2011-02-04 10:04:29.188306,6,8526,606443939,4
40313730,22958683,2013-06-12 10:52:08.660651,28,4071,999933254,1
960867267,30451231,2007-02-22 16:42:03.859318,8,2205,524580113,2
595864122,90380979,2013-10-09 07:53:18.537609,33,555,146635097,3
772357289,49128665,2013-01-05 01:33:46.770924,44,8969,979239614,2
263491033,23216869,2010-07-22 02:51:29.491459,22,6230,295239356,2
713405332,64953887,2008-06-02 15:54:14.661180,38,9819,201869858,4
413099596,71629130,2009-11-22 06:55:42.782191,26,9876,314454675,1
109114602,87531100,2012-07-19 05:27:07.366378,48,2170,764937265,3
